ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695",Es un muy buen restaurante de carne. Usted puede elegir la pieza que desea comer y te sirven exactamente en el largo plazo pedimos por ello. El servicio es bueno ... velocidad ... encantador lados ... vale la pena para un almuerzo de negocios,10-agosto-2014,4
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695","Mi experiencia en este restaurante ha sido sumamente variable. Ha sido bien 85% de las veces que he estado allí. Tienen buenos cortes de carne y están decoradas con buen gusto. También tienen menús ejecutivos que incluyen una sopa, algo de pan, un corte de carne, arroz y verduras o una bebida; está muy bien y a un precio muy asequible.Lo que yo he visto a veces es que la atención al cliente no ha sido la mejor, supongo que la camarera era tener un mal día o algo así (quien no? ). Y puedo recordar de sólo una vez que la carne era difícil de comer.",27-julio-2014,4
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695","Viajo por trabajo y no haber escrito un TripAdvisor La revisión en un rato pero este restaurante merece mi crítica positiva. Nuestro equipo estaba en camino al aeropuerto y comimos en Don Fernando cuando nuestro compañero costarricense nos llevó su para el almuerzo. Lo único malo que puedo decir es que no parecen tener un gran cartel sobre el restaurante, sólo en la puerta. El precio fue excelente y la comida era incluso mejor.",10-julio-2014,5
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695",Allí cerraron hace más de un año su ubicación en Tamarindo .En Escazu la ubicación y configurar estánok .Puedes comer muy bien Costa Rica lomo o chuletón y elegir usted mismo de la pieza de carneLos acompañantes son bienEl servicio es rápido,6-diciembre-2013,4
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695","excelente relación calidad-precio estupenda comida un gran servicio. La carne y el lomito en casa hizo chorizos son para morirse. la sopa gratuita es insuperable, y está en la parte superior de la lista.",27-enero-2013,5
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695",Aunque un poco caro. De hecho pagar gran carne. disfrutar allí mismo o disfrutar de una barbacoa en su lugar :),10-enero-2013,5
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695","Real negocios costarricense. recuerdo cuando Don Fernando había un pequeño mercado de carne en Escazu, ahora tiene restaurantes! buena carne, tienes que probar! Cualquier Tico se puede decir lo mismo.",4-diciembre-2012,4
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695","Es una tienda de carne, así que puedes seleccionar la corte lo que quieres y te prepara para usted, además de algunos lados que usted elija, es una gran relación calidad-precio. no es un restaurante de lujo, pero más informal aunque hay un buen servicio.",14-noviembre-2012,4
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695","Simplemente excelente! Si necesitas comprar en una tienda, este es el lugar! Desde salame a preparado para servir Turquía, es simplemente genial!",18-octubre-2012,5
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695","La atención, la carne, todo es excelente, yo lo recomendaría. Es el único lugar que conozco tiene la las carnes",20-agosto-2012,5
g309294-d2325457,Don Fernando Restaurante Guachipelín,4.5,"Churrasquería, Parrillada","Centro Comercial Plaza Colonial Centro Comercial Plaza Colonial, San Rafael de Escazu 40501 Costa Rica","9.953056,-84.193695","la carne era tierna y un precio razonable. Es un poco diferente concepto, puede elegir entre el soporte la carne podrá tener, también los lados.menú limitado pero bastante buenas opciones.Me gustó el postre.buen serviciohorario limitado",16-agosto-2012,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","La comida y el lugar me gustan mucho. El servicio estaba fatal. El mesero que nos atendió mal encarado, pedí un café que duro demasiado en llegar y no dieron explicaciones Al final en vez de un café me cobran dos y cuando hago la observación lo corrigen pero el mesero ni se disculpa y se va mal encarado Tienen que prestar mas atención a los meseros que tienen trabajando. Había otro muchacho que nos atendía a veces y la diferencia era notoria, este otro muchacho era mas servicial",7-agosto-2021,2
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El servicio al cliente fué pésimo. Al señalarle a la mesera que llevábamos mucho rato esperando para que siquiera nos tomaran la orden, a esta no le importó. Un trato grosero. Además un pinto con huevos te lo cobran casi a 7 mil colones... por servirlo en una cazuelita. Pero lo peor es el servicio al cliente. El lugar se ve descuidado. Worst service and expensive food.",24-diciembre-2020,1
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Si bien uno entiende que no es un soda, pedí un pinto que, literal, era una taza minúscula de pinto tibio, al lado algunas guarniciones (maduro añejo, por ejemplo) pero todo servido de la manera más incómoda del mundo. Una lástima, el lugar es muy bonito pero podrían mejorar la comida, la relación calidad vs precio es terrible. El café sí estuvo bueno.",6-febrero-2020,2
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","La comida rica en relación precio calidad, un agradable espacio para compartir en familia con tu mascota, la atención increíble tienen todo coordinado.Recomiendo la torta de chocolate con un buen café",15-mayo-2019,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Muy buen servicio, la comida es regular pero las porciones son pequeñas en relación al precio. Me ofrecieron mimosas y resultó que no las podían hacer porque no tenían jugo de naranja.",22-abril-2019,3
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",La comida estaba deliciosa. La atención es muy buena y el café es excelente. Los meseros se esfuerzan por atender de la mejor manera y son muy respetuosos.,13-abril-2019,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",Lindo lugar de apariencia típica costarricense con varios ambientes. Menú variado que combina la comida tradicional con otros platos.Buena atenciónParqueo amplio,3-abril-2019,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Se me cayó del pedestal este lugar, solía recomendarlo, especialmente el rib eye. Un plato caro para ocasiones especiales y la verdad, esta vez el filete no estaba muy fresco que digamos. A diferencia de uno que me comí en diciembre del año pasado. Del cielo a la tierra. La atención también ha bajado de nivel. Ha sido una vertiginosa caída en un tiempo record.",5-febrero-2019,2
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",Lo mejor de Escazu. Excelente lugar. Atención de primera. Fácil parqueo. Menú variado y a precios solidarios.Lo recomiendo ampliamente.,16-diciembre-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Hace poco fui a la hacienda y definitivamente superó mis expectativas. Primero, los meseros fueron muy amables, el almuerzo estuvo delicioso, hay posibilidad de armarlo como uno quiera y por supuesto, los postres, uno quiere todos! además el café es delicioso. De los mejores que he probado!",18-noviembre-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","He visitado varías veces la hacienda y sin duda cada día es mejor, el café siempre es bueno y la comida Excelente.Definitivamente un lugar para recomendar Ah y los desayunos son increíbles !!!!los felicito !",15-noviembre-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El lugar es muy acogedor, el servicio es excelente por parte de todos , nos atendió Marvin y fue excepcional, sumamente servicial. El menú es muy variado y el emplatado divino. Me encantó que son pet friendly. La única queja que tengo es que la comida no iba caliente.",7-octubre-2018,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",Lugar muy acogedor. Puedes ir con tu perrito mientras disfrutas de un café. El Pastel de yuca es maravilloso!!!Y no pueden salir de aquí sin probar el pie de Limón!,27-agosto-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El lugar es muy bonito, no refleja tanto lo típico sino mas bien algo contemporaneo y le dan ese aire tico.fines de semanas si va mucha gente a veces hay que esperar un lugar. Me gusta que sea Pet Friendly y también Famositicos Friendly porque si vas a ir mejor vestirse muy chick porque si no te ven raro o desentonas jaja pero es normal por la zona de escazu, de ahi que los precios sean un poco elevados. Como para una comida típica mmmm no hay mas lugares mas ticos que de dan eso. para un brunch Socialite? si les queda muy bien.El sabor es bueno pero le falta ese tico flavor, insisto no es ese tipo de lugar, las porciones ? manda la porción de natilla es como esas muestras de yogurt que te dan en pricesmart. si deben mejorar esas porciones. Los postres muy buenos y las bebidas también se siente que por ahi anda la cosa. En general un lugar para conocer y que no te cuenten, ahi se los dejo y taran.",27-agosto-2018,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Un ambiente típico e informal, con una decoración que lo hace sentir a uno como en casa de los abuelos. El sabor de la comida me gustó bastante, en mi caso lo que comí fue el casado con pollo capresse y estuvo genial. Los precios son justos con relación a la calidad y las porciones.Puede ser un lugar para almorzar o también para un café en la tarde.¡Recomendadas la tortillas con queso especial y los postres!",10-agosto-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",La comida súper rica y el lugar muy bonito y acogedor! Buena variedad de comida sana y rica. Los postres son delicioso!,10-agosto-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Increíble el servicio y la comida es exquisita , les recomiendo el tortillon y la cazuela de pulpo 100% recomendado 🤤🤤🤤",29-julio-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",Me encanto La Hacienda! Fuimos a desayunar y disfrutamos tanto la comida como el café! Además tienen opciones libres de Gluten :),29-julio-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Había escuchado sobre este lugar y eran solo buenos comentarios, mi esposa me lo había mencionado por una publicidad que vio en Instagram, el día feriado fuimos con mi esposa, al principio tuve mis dudas ya que la mesera que nos atendió se veía que no estaba teniendo un buen día, me dio la impresión que el servicio no iba a ser bueno.Por suerte nos atendió Oscar y nos dio un servicio excepcional.De entrada pedimos el arrollado de queso con tocino y plátano, espectacular, una delicia.De desayuno pedimos huevos, gallo Pinto, tocino, aguacate, pan tostado y natilla.De tomar jugo natural de frutas y jugo de naranja.La comida llego rápido, todo estuvo delicioso y el servicio fue excepcional.Es mi nuevo lugar favorito para desayunar!Con respecto a los precios un poco altos, pero por la zona y el servicio no me parecen tan exagerados.Algo que me gusto es que uno puede armar el desayuno y tienen también una gran variedad de otros platos.Definitivamente volveremos...",25-julio-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El local es súper bonito, hace recordar a la Costa Rica del pasado. La comida es espectacular y la atención del personal excelente.",22-mayo-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","La comida es buena y los precios aceptables; sin emabargo, lo que no se acepta es la forma tan insipida de atender a las personas. Las chicas que atienden no sonrien, no empatizan, se ven inanimadas y no se esmeran en el trato, se limitan a cumplir los pedidos sin aportar nada que haga a las personas sentirse bienvenidas. Muchas veces hay que buscarlas porque no estan pendientes de si todo está bien en tu mesa o si necesitas algo más.Las personas recordamos la forma en que los demas los hacen sentir y si me atienden como si fueran un maniquí (sin expresion facial, sin saludos genuinos o amistosos) voy a recordar un momento en un lugar donde sus clientes son vistos como billetes y no como personas. El sabor de la comida es muy importante, pero el trato lo es aun más. Espero les sirva de algo mi comentario. Saludos!",23-febrero-2018,3
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",Un lugar para disfrutar de un excelente ambiente y deliciosa comida!El café recién chorreado invita a disfrutarlo y pasar un buen momento!,22-enero-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Es un estableciemiento acogedor, agradable, chic, goza deun excelente servicio.Inspirado en las tradiciones Costarricenses y en su Grano de Oro.De un gran valor cultural y Nacional, ya que esta casona tiene casi 130 años y conserva detalle de originales, esta perfectamente conservada y protejida .Una visita a este sitio te desconectara de la rutina, te ofrece disfrutar de un delicioso cafe de altura, de variados platillos y de productos de una gran calidad.Dejese consentir por la Costa Rica de Antaño donde la sobriedad de sus costumbres y tradiciones se disfrutan a plenitud.",10-enero-2018,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El lugar, así como, la comida son puntos altísimos con muy buena atención. El único tema que deben revisar para seguridad del lugar y de sus clientes es el parqueo.",15-noviembre-2017,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Excelente lugar , muy agradable y con mucha paz para ir con amigos o solo y tomarse una delisiosa taza de café.",8-noviembre-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El acceso al lugar muy incómodo y el parqueo igual, fuimos a desayunar, el pinto sabía solamente a salsa lizano, es típico usarla pero no el abuso...y el café supremamente caliente. Me parece que le falta calidad a este lugar.",21-octubre-2017,2
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Enclavado en la ciudad! Escondida entre comercios y calles aparece esta hacienda, una propuesta sencilla y agradable donde tomar un café y alejarse del stress",15-septiembre-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Desde que uno entra disfruta de una decoración hermosa, mil detalles para observar y disfrutar. La comida es de lo mejor todo lo que probe estaba muy rico y provocaba probar todo el Menu, el servicio muy atentos algo lento .... pero quiero quiere desayunar tan rápido y perderse toda esta experiencia.",14-agosto-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",La ubicación en una auténtica casa antigua con decoración contemporánea crea un ambiente muy agradable. Los smoothies son deliciosos y la pastelería muy rica. Hay opciones de almuerzo a muy buen precio. Vale la pena ir a conocerlo- invita a repetir .,26-junio-2017,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El cafe de los mejores de mi vida, pastéis muy ricos, las instalaciones estan padrísimas, él servicio muy bueno",14-junio-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Fui tres veces esperando que mejoraran y todas fue igual, el gallo pinto viejo y salado, el café a pesar que lo hacen ahí el sabor es regular a malo, los huevos pasados de cocción. Ojalá mejoren porque el lugar es bonito.",15-mayo-2017,1
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",El lugar es muy acogedor y el servicio amable. Se disfruta de buena calidad de cafe y excelentes productos de repostería en una ambiente diferente.,11-abril-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El lugar muy lindo, con una ambientación para relajarse en la ciudad. El servicio muy bueno, todos amables. Pan de banano excelente! Buena relación precio calidad.",11-marzo-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Súper buen servicio y el café delicioso!!!!No es fácil encontrar un lugar abierto, verde, con buen servicio y céntrico y hoy nos llevamos una grata sorpresa, recomendado.Frente a la bomba de Escazu.",11-marzo-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",Muy buena calidad del café y del pan de los paninos!  Ambiente relajado y un jardín que te desconecta del tráfico.,25-febrero-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",Es increíble encontrar un sitio como esto en el centro de la Ciudad. Los postres son únicos hechos por ellos mismos. El barista hace el café como se lo pidas. Disfrutas de un silencio con vista a un patio espectacular. Es mi cafetería preferida en Costa Rica,29-enero-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Una oasis en El Centro de Escazú Una auténtica casa de adobe mantenida en un estado impecable. Excelente café y unos paninis deliciosos Si en este momento va para Starbucks, pare y cambie de dirección para este lugar. Mucho mejor y más barato.",21-enero-2017,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Siempre existen las ganas de darse una escapada dentro de la ciudad, buscando la diferencia y sintiéndose en otro lugar. Es por esto que me tomo el tiempo de escribir acerca de Hacienda Real, ya que más que un simple café es un sitio diferente y acogedor en escazu, un lugar totalmente diferente a otros pues este tiene ese concepto de casa antigua el cual te hace sentir de viaje, te hace sentir en otro lugar.Desde la entrada te encuentras con espacios verdes, lleno de árboles entre ellos frutales. El ambiente que se vive es increíble, desde su atención hasta la recreación de la vista observando cada detalle.Con precios acordes al lugar y a la calidad de la comida es un café el cual recomiendo como crítico y comensal que le encanta la comida y más ese estilo de cafés. Un detalle que me encantó y el que quiero resaltar es el tostador de café que tienen el cual le da a Hacienda Real esa originalidad y gusto por la calidad de su propio café. RECOMENDADO.",30-diciembre-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Este lugar tiene una gran variedad de cafés y un buen menú. La marca del café es muy buena; yo tomé un machiato y mi hijo un café frío y ambos estaban excelentes. La sopa de tomate natural ha sido de lo mejor y los paninis simplemente deliciosos. El lugar es una casa de más de 200 años, está muy bien decorado y los espacios son amplios.",28-diciembre-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Café buenísimos buenas opciones fríos y calientes, repostería de calidad, Sandwich buenos la verdad uno queda satisfecho con todo lo que comes aquí, sopa riquísima, los precios son muy cómodos y la calidad muy. Buena además es pet friendly, anexo las fotos del menú",24-diciembre-2016,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El lugar se encuentra algo escondido, sin embargo merece la pena su busqueda. Se trata de una casita típica, con un ambiente muy ameno.El café viene de Turrialba, donde ya habia visitado su plantación de café y puede buscarla como golderbean tour y la verdad es mas que bueno, ahí mismo puede comprar su bolsita para la llevar.El café es bueno, aunque le faltan mas metodos en boga de producción, un v60 o chemex le vendría muy bien; la comida no esta mal, pero le hace falta variedad, sin embargo el ambiente como dije es muy ameno.También cuenta con muchas cosas para comprar como artesanías.Nota: Admite mascotas!",9-diciembre-2016,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Debo decir con honestidad que el día que visitamos el lugar yo estaba algo escéptico, creía que era súper caro y que no era tan especial, pero desde que nos bajamos del vehículo en su parqueo amplio y bonito, nos dimos cuenta que iba a ser una excelente experiencia.El local es una casa rústica muy bien cuidada, con un jardín muy pintoresco y bien preservado, las mesitas estaban muy limpias y olía muy rico el entorno. La mesera nos recibió muy cordialmente y nos atendió de una forma muy correcta.Yo pedí un chocolate blanco caliente y un strudel de manzana y puedo decir que los dos productos estaban SENSACIONALES, hechos con dedicación, y mi novia pidió un ""café bon bón"" y un cheesecake de café para chuparse los dedos, demasiado rico!! El cheesecake lo sirven con una ""salsa de café"" (producto exclusivo de ellos) que tiene un sabor único y delicioso. Los productos son servidos en tablitas de picar de madera, muy bonito detalle. El café es procesado allí mismo, SABE A CAFÉ!!! no sé si me explico bien, es un café que de verdad se siente! Tienen la procesadora allí a vista del público, es algo muy destacable e interesante.Los precios son TOTALMENTE ACCESIBLES, super barato para la altísima calidad que ofrecen, de verdad nos dejaron enamorados del lugar.Lo recomiendo 100%, además, tienen una tiendita que venden artesanías y café, de verdad vale la pena ir, SUPER BONITO Y RIQUÍSIMO TODO. ",9-diciembre-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Es un lugar al que vale la pena ir en familia se disfruta en armonía, mi familia y yo realmente nos sentimos muy bien atendidos.",20-octubre-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Es un lugar acogedor, agradable y calmo. Es adecuado para encuentros casuales entre amigos o familia. Excelente servicio de Don José!",18-octubre-2016,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Visité este lugar y quedé muy satisfecho. El ambiente...una casa típica de la zona restaurada con muy buen gusto. Hermoso lugar, con espacios suficientemente privados para conversar y pasarla bien. Sobre el café...es excepcional...lo pueden moler a su vista y hay para todos gustos,,,un muy buen café. Tomé un expresso y un café negro muy buenos. La repostería de calidad...y los precios muy razonables; no hay comparación con lugares y franquicias de precios exorbitantes en la zona La atención no pudo ser mejor.Lo recomiendo.",30-septiembre-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Un lugar único y acogedor... el lugar hermoso, la atención definitivamente excelente. El capuchino y el panini delicioso y el café negro en su punto. Esperando poder regresar a saborear un buen café en un lugar tranquilo, familiar y acogedor.",15-septiembre-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Local consistente en una casa de tipo rustico en medio den jardin. Tienen con toda seguridad uno de los mejores cafes de Costa Rica, que recién tostados, muelen individualmente para cada taza.",6-septiembre-2016,4
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Si buscas buen ambiente , comer rico y el mejor café , este lugar es el lugar , servicio al cliente de primera 💖😌👌",5-septiembre-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Un pequeño refugio en medio del tumulto de Escazú.... La decoración del lugar es realmente encantadora. El servicio es excelente y cálido. Y por supuesto el café es exquisito, fresco, con muy buen sabor y aroma. Perfecto para acompañar la deliciosa repostería q ofrecen!!",13-agosto-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Una excelente opción para ir a almorzar o tomarse un café en la tarde. Los emparedados estaban deliciosos y ni que decir del café recién tostado.El servicio fue muy amable y nos encantó el trato familiar de los propietarios, espero volver pronto. Algo importante es que venden su café en grano y molido en el lugar. Super recomendado para tod@sPura Vida",29-julio-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","El sabor y el lugar te transporta...Servicio excelente, ideal para tomar un excelente café, la comida riquísima, les recomiendo el sándwich la Habana.",28-julio-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185",Pedimos unas empanadas abiertas q estaban deliciosas! El café riquísimo y todo con muy buena presentación,18-julio-2016,5
g309294-d10495690,Hacienda Real,4.5,Costarricense,"En Frente de Heladeria Pops San Rafael, San Rafael de Escazu 40501 Costa Rica","9.927794,-84.135185","Delicioso café tostado en el sitio todos los dias. Hay una variada opcion de cafes frios y calientes sl igual que reposteria dulce y salada, paninis, empanadas y sopas. Está ubicado en una casa antigua muy bien restaurada. La terraza es ideal para tomar cafe y conversar con amigos. Yo probé un quiche de hongos (estaba buenisimo) y un espresso doble y luego un cold brew con leche & pumpkin spice. Recomendado %",3-julio-2016,5
