,ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
588,g309271-d1634918,Tsunami Sushi,4.5,"Japonesa, Sushi, Asiática, Bar, Pub, Saludable","Plaza Jacó Walk, Jaco, Garabito Municipality 61101 Costa Rica","9.610807,-84.624664","que comer en un montón de lugares de sushi y estaba decepcionado con la tsunami Sushi experiencia. Me esperaba más, pero el servicio es muy malo. paradas y nadie dice nada al entrar, las bebidas son lentos y nadie parece saber o cuidado que estás allí. Estoy bastante bajo mantenimiento. El sushi es normal. El lugar parece cansado y estar en la mitad del miércoles ofertas.",8-febrero-2013,2
589,g309271-d3598612,Pizza Pata,4.5,Pizzería,"Plaza Coral in front of Mega Super Pizzeria Uruguaya, Jaco, Garabito Municipality 61101 Costa Rica","9.614538,-84.62817",The best Pizza in jaco  y en costa rica  esta en el centro a jaco su servicio excelente  lo recomiendo  muy simpaticos son todos ahi ...,23-septiembre-2015,5
590,g309271-d3598612,Pizza Pata,4.5,Pizzería,"Plaza Coral in front of Mega Super Pizzeria Uruguaya, Jaco, Garabito Municipality 61101 Costa Rica","9.614538,-84.62817","La mejor pizza, algo único y diferente. Crujiente, jugosa, los silbes pequeños son perfectos para comer y el pesto es lo mejor.",30-agosto-2015,5
591,g309271-d3598612,Pizza Pata,4.5,Pizzería,"Plaza Coral in front of Mega Super Pizzeria Uruguaya, Jaco, Garabito Municipality 61101 Costa Rica","9.614538,-84.62817","Esto nos fue recomendado por un viajero de compatriotas. La pizza es plaza, se entregan a domicilio y la comida era fresca, corteza era fresco.",27-enero-2016,5
592,g309271-d3598612,Pizza Pata,4.5,Pizzería,"Plaza Coral in front of Mega Super Pizzeria Uruguaya, Jaco, Garabito Municipality 61101 Costa Rica","9.614538,-84.62817","Es un buen lugar para visitar con tus amigos, pizza por metros, extraño, pero bueno, también tienen muchas otras cosas que son buenas y sabrosas.",11-julio-2014,4
593,g309271-d3598612,Pizza Pata,4.5,Pizzería,"Plaza Coral in front of Mega Super Pizzeria Uruguaya, Jaco, Garabito Municipality 61101 Costa Rica","9.614538,-84.62817",Pedimos pizza por porción aquí. Todo estaba grasienta y correosos. También era caro. Nunca volver aquí de nuevo.,3-febrero-2014,1
594,g309271-d7363865,Mary's Diner,4.5,"Estadounidense, Café, Fuente de soda","Central Comercial Urena Local # 1 Avenida Pastor Diaz Central de Jaco, Jaco, Garabito Municipality 61101 Costa Rica","9.615523,-84.628815",$8 por un desayuno que tardaba siglos dado que sólo había 1 otra mesa en el restaurante. Los huevos Pedimos más fácil y que estaban cocinados difícil. No vale la pena. No te molestes en ir allí.,21-febrero-2015,2
595,g309271-d2197826,Arigato's,4.5,"Japonesa, Sushi, Asiática","Pastor Diaz Avenida Pastor Dias ,below Platinam Gym, Jaco, Garabito Municipality Costa Rica","9.614546,-84.62817",Excelente sabor del ramen miso y ramen vegetariano con tofu y generosas porciones.  El Chef japonés no decepciona. Amable servicio al teléfono y  en el lugar . Aceptaron que lleváramos nuestros propios recipientes para evitar plástico de un solo uso.  Volveremos. Gracias por la experiencia.,2-mayo-2021,5
596,g309271-d2197826,Arigato's,4.5,"Japonesa, Sushi, Asiática","Pastor Diaz Avenida Pastor Dias ,below Platinam Gym, Jaco, Garabito Municipality Costa Rica","9.614546,-84.62817","Amo este lugar, la atención es excelente y el sushi es de lo mejor, voy seguido y siempre salgo súper satisfecha. El mejor de jaco!",11-agosto-2018,5
597,g309271-d2197826,Arigato's,4.5,"Japonesa, Sushi, Asiática","Pastor Diaz Avenida Pastor Dias ,below Platinam Gym, Jaco, Garabito Municipality Costa Rica","9.614546,-84.62817","El pescado y sushi fresco servido en la más amable de diversas maneras. Nos encantó el pepino y ensalada de algas, y aprovechamos la ""crujiente miércoles"" especiales con los panecillos crujientes de California - ¡genial!",25-diciembre-2015,5
598,g309271-d2197826,Arigato's,4.5,"Japonesa, Sushi, Asiática","Pastor Diaz Avenida Pastor Dias ,below Platinam Gym, Jaco, Garabito Municipality Costa Rica","9.614546,-84.62817","Ha estado aquí antes, y fue una experiencia mucho mejor sin embargo, esta vez era bastante penoso el servicio o falta de debería decir ... miso ordered sopa para la mesa y sólo 2 de los 3 sopas mostró porque nuestro camarero estaba más interesado en tontear con mujeres en el bar y comer su pizza. Sushi vino finalmente y pedimos una segunda ronda de bebidas que nunca vino pero de vuelta al sushi ... no wasabi and Ginger y después de repetir intentos de bandera por nuestro servidor finalmente uno de los otros chicos cuenta y nos conectó. El pescado era mediocre en el mejor de los casos y la gripe parecía como si fuese a pocos días de edad y no cabe duda de que no es fresco. Y así que comimos lo que pudimos, así que pudimos salir de allí! servidor pedí la hora y me dijo que no está mal y nos dirigimos de sus señoras y pizza. Como antiguo propietario restaurante recomendaría que el dueño hacer una evaluación de su tripulación ... ya sé pura vida pero por si estás gastando 100 dólares además de sushi quieres servicio adecuado.",19-diciembre-2015,1
599,g309271-d2197826,Arigato's,4.5,"Japonesa, Sushi, Asiática","Pastor Diaz Avenida Pastor Dias ,below Platinam Gym, Jaco, Garabito Municipality Costa Rica","9.614546,-84.62817","Buena experiencia - sushi fresco y la comida era mucho mejor de lo esperado! nuevo A/C habría estado bien, pero disfrutamos de nuestra comida.",12-abril-2014,4
600,g309271-d2197826,Arigato's,4.5,"Japonesa, Sushi, Asiática","Pastor Diaz Avenida Pastor Dias ,below Platinam Gym, Jaco, Garabito Municipality Costa Rica","9.614546,-84.62817","Un pequeño gran sitio, muy concurrido, excelente comida y servicio amable. Siempre voy por las ofertas especiales y siempre están súper riquísimo!",28-junio-2013,5
601,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","Excelente vista. Buenísimo servicio. El ceviche malito... gran variedad de ingredientes... casi nada de pescado y nada especial el sabor. El precio si... caro, caro. No volveré a comer ceviche aquí. Entré porque el menú decía que habían ganado un premio por su ceviche de calamares. No me gusta tanto el calamar. Preferí el de pescado.",29-diciembre-2019,2
602,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759",El servicio fue maravilloso y la comida fue una de las mejores comidas que hemos tenido. ¡Los tres estábamos tan impresionados que no podemos esperar a volver!,4-noviembre-2019,5
603,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","El rest tiene una ubicación estratégica frente al mar eso es un pro, sin embargo, la comida me pareció muy cara para la calidad y cantidad. Platos sobrevalorados con un sabor regular. Probamos el New York Steak y el trío de salmón, atún y corvina, ninguno de los 2 fue excepcional. No volvería.",26-diciembre-2015,2
604,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","Fuimos allí para una cena de celebración de la última noche. El lugar no estaba lleno y la docena o así de servidores desaparecían. Nuestra comida tardó mucho tiempo y era extremadamente caro. Cuando la comida llegó fue buena, pero nos eran enojado para disfrutar. Qué desperdicio de una gran ubicación.",23-abril-2017,2
605,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","Cenamos aquí ayer por la tarde, que consistía de lubina, horneado, ensalada de patatas. Fue una de las cenas más deliciosas que hemos tenido en este viaje. Recomiendo encarecidamente este restaurante. Era un entorno muy, muy bonito por la noche",13-abril-2016,5
606,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759",No hay nada especial en este restaurante. Me sentí como si nuestro camarero era molesto que no hablaban español. Yo tenía el plato de marisco y mi marido pidió el chuletón. Nuestro servicio no era muy bueno. La vista es estupenda. La comida era normal.,25-febrero-2016,3
607,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","El servicio era bueno y el personal era amable y tema sin gluten. El ambiente era muy agradable y hay un montón de espacio para sentarse. La vista era bastante de la puesta de sol y playa (no en comparación a Las Caletas). La comida no era a la par comparado con nuestra experiencia de restaurante en Costa Rica hasta ahora. El bistec era difícil y la lubina era sosa. La langosta era bueno, pero muy pequeña. Este fue el más caro restaurante tan lejos y tenía que haber sido increíble, no habríamos consiente el costo pero no mereció la pena.Por desgracia, no lo recomendaría.",17-febrero-2016,2
608,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","Hermosa ubicación! Las magníficas selecciones de menú y lista de vinos. La única pega era que los tacos de pescado eran más como rollos de huevo de peces! Estaba registrado como tacos fritos de pescado, pero supusimos que significaba el pescado estaba frito antes de entrar en una tortilla. En su lugar, fue neutralizada pescado poner en un envoltorio y toda la cosa era frito ... extraño pero bueno. aperitivo de atún es increíble!",25-enero-2016,5
609,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","Mi marido y yo vinimos para una cena romántica mientras en nuestra luna de miel. Estábamos bastante decepcionante. Primero, la comida una eternidad. Había una gran fiesta que venía en camino tras nosotros todavía recibieron su comida antes que nosotros. Entonces mi marido el chuletón y casi todas las grasas. El mármol con exquisita no grasa como un chuletón debería ser, pero como 75% grasa comestible. Sin mencionar que era de $45 por una teca bruta. Las papas que se sirve en un bloque como si estuvieran congelados.",13-julio-2015,2
610,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","Fuimos a cenar. Hay un restaurante ¨especial è todo lo que pueda comer y beber buffet por 70 USD. El camarero nos dijo que tenía langosta. No era realmente langosta; fue langostinos y; y duro. El resto del buffet era normal y bueno. El todo se puede beber parte está limitado a algunas bebidas, no todos ellos. La mayor parte del restaurante está bajo una palapa, y el resto está completamente abierta. Está justo en frente de la playa. El servicio es bueno en general, pero ellos no toman un montón de tiempo para traer las bebidas, probablemente porque no están incluidos en la oferta, y que te hacen esperar por lo que consumir menos bebidas. Hay mejores opciones en la Herradura Marina, a sólo 3 millas al norte en la autopista, dentro del complejo Los sueños. Galeón y Lanterna son mejores opciones.",11-febrero-2015,2
611,g309271-d3543562,El Hicaco,4.0,"Latina, Costarricense","Central Street, Avenida pastor Diaz Jaco Beach, Jaco, Garabito Municipality 61101 Costa Rica","9.611305,-84.62759","Fuimos a este restaurante según recomendación del Los Suenos Marriott. Era nuestra primera noche en la ciudad y que no conocen la zona. Fue un miércoles por la noche y tenían un buffet que incluye bebidas y postre pero fue USD $70 por persona!. La calidad no era genial y teníamos mucho mejores cenas a menos que el costo de un buffet en el restaurante. El camarero me informó que el buffet era la mejor manera de ir porque una comida con aperitivo, plato principal, postre y bebida sería el mismo que el precio del buffet. Quizás si puedes pedir del menú, la comida es mejor. El buffet tenía sushi, ensaladas, sopas, puré de patatas, espaguetis, pescado dedos (frías), langosta (local, así que no esperéis gran Caribe langostas).",25-marzo-2013,2
612,g309271-d15214737,Jaco Bar,5.0,"Bar, Pub, Costarricense, Cervecería","Pastor Diaz Ave Across the Street from Mas x Menos at the Corner Look up 2nd floor, Jaco, Garabito Municipality 61101 Costa Rica","9.612879,-84.626884",Un pequeño bar en el segundo piso. Tengo que apreciar el aire acondicionado y los asientos al aire libre para ver el tráfico caótico. Su hora feliz puede ser la mejor en la ciudad con mitad de precio en TODO en el bar. Y el personal es excepcional.,3-septiembre-2019,5
613,g309271-d6371640,Amancio's Pizza Pasta & Drinks,4.5,"Italiana, Pizzería","Centro Comercial El Jardin, Primer Piso, Local # 11, Jaco, Garabito Municipality Costa Rica","9.612731,-84.62657","La verdad es que el servicio fue pésimo tal como dice en la parte superior. Primero nos confunden los platillos, los meseros la verdad no son de lo más educados y mi hermana no pudo comer nada porque la comida de ella la trajeron justo como no la pedimos. ",19-enero-2020,1
614,g309271-d6371640,Amancio's Pizza Pasta & Drinks,4.5,"Italiana, Pizzería","Centro Comercial El Jardin, Primer Piso, Local # 11, Jaco, Garabito Municipality Costa Rica","9.612731,-84.62657","Fuimos por pizza a la leña a las 12:30 un domingo y nos dijeron que el horno estaba calentándose, que lugar que vende pizza no está listo para atender a sus clientes? No tienen opciones de frescos naturales para niños, solo limonada. Pedimos pasta y estaba bien, nada extraordinario, lo único extraordinario fue el precio que pagamos! ",18-febrero-2019,1
615,g309271-d6371640,Amancio's Pizza Pasta & Drinks,4.5,"Italiana, Pizzería","Centro Comercial El Jardin, Primer Piso, Local # 11, Jaco, Garabito Municipality Costa Rica","9.612731,-84.62657","La comida es buena, pero tuve que esperar más de una hora (incluso cuando simplemente pedimos un pizza). Vi un montón de clientes (nacionales y extranjeros), dejando porque werw cansado de esperar. Uno de los camareros era algo olvidadizo sobre las órdenes. La camarera era muy sincero y dio un mejor servicio.",14-agosto-2016,2
616,g309271-d6371640,Amancio's Pizza Pasta & Drinks,4.5,"Italiana, Pizzería","Centro Comercial El Jardin, Primer Piso, Local # 11, Jaco, Garabito Municipality Costa Rica","9.612731,-84.62657","Su ubicación céntrica y exquisita comida hacen de este lugar un lugar perfecto para reunirse con amigos o simplemente disfrutar de la cena familiar. La pizza era excelente y entró muchas opciones diferentes. La pasta era extraordinaria y la ensalada. Yo no estaba muy impresionado con el servicio, pero creo que intentamos hacernos sentir bienvenidos.",10-mayo-2016,5
617,g309271-d6371640,Amancio's Pizza Pasta & Drinks,4.5,"Italiana, Pizzería","Centro Comercial El Jardin, Primer Piso, Local # 11, Jaco, Garabito Municipality Costa Rica","9.612731,-84.62657","¿Cómo es esto no clasificado superior? Agradable, personal muy trabajador. fideos caseros, pan, corteza, salsa ... calidad de la comida es fabulosa. Nos encantó. Tuve ensalada de atún-- atún era abundante y deliciosa. A los niños y a mi marido tenía pizzas y los espaguetis y comimos cada bocado. Era nuestra última comida de Costa Rica en el camino hacia el aeropuerto. Gran final para pasar unas divertidas vacaciones.",20-febrero-2016,5
618,g309271-d3807045,Isaga Bar and Restaurante,4.0,"Latina, Bar, Mariscos, Centroamericana, Costarricense","Pastor Daiz S t, Jaco, Puntarenas, Jaco, Garabito Municipality Costa Rica","9.618088,-84.6329","Isaga tiene un ambiente local que no es fácil de encontrar en Jaco. Fue sumamente recomendado, pero obviamente estuvimos allí en el momento equivocado y elegimos la comida equivocada del extenso menú. Aunque tanto de nosotros pedimos platos de mariscos, que siempre que vamos todos los sitios a los que ir, nos costó mucho tiempo identificando los ingredientes de nuestros platos. El servicio no era la mejor.",9-julio-2015,2
619,g309271-d6078893,Chinita Pacific,5.0,"Costarricense, Sudamericana","Calle Las Olas, Jaco, Garabito Municipality 61101 Costa Rica","9.62258,-84.63716","Un pequeño y pequeño restaurante que sirve deliciosa comida casera de Costa Rica. Comimos allí 3 días seguidos. Asequible, amigable y delicioso!",16-febrero-2018,4
620,g309271-d6078893,Chinita Pacific,5.0,"Costarricense, Sudamericana","Calle Las Olas, Jaco, Garabito Municipality 61101 Costa Rica","9.62258,-84.63716","Hemos comido para el desayuno y el almuerzo. Un menú diferente todos los días de 2 elementos con bebida por $6.00. Fresco increíble, (justo en frente de usted), la comida sabrosa. Nos encanta su casero con fruta fresca y bebidas que vienen con la comida. Llegar temprano - 11:30 o así o la comida pueden ser desaparecido. Sólo hay unas pocas mesas en el interior. No te pierdas este chef especial en Jaco.",29-julio-2016,5
621,g309271-d8852907,Chili Guaros at Room2Board,4.5,"Bar, Pizzería, Costarricense, Sudamericana","Metros Oeste de la Clinica de Jaco in Front of the Beach 200, Jaco, Garabito Municipality 61101 Costa Rica","9.607235,-84.62402",Este fue un gran ambiente y un bar que te hizo sentir siempre bienvenida y las bebidas a buen precio,23-junio-2017,5
622,g309271-d2037436,Clarita's Beach Bar & Sports Grill,4.0,"Bar, Pub, Centroamericana, Costarricense","Meters North Of Best Western Hotel 'On' Jaco Beach 300, Jaco, Garabito Municipality Costa Rica","9.620486,-84.63847","No se que pasó con Clarita's, tipico negocio que cuando llega a su tope toman la pésima decisión de volverse mediocre.La comida ya no es buena como antes, el servicio malo y súper caro.No permiten hacer cuentas separadas, ya ahi es un punto menos por que si vas con varia gente no sabes como hacer y se puede comprender si el bar esta lleno pero vacio y que no sean flexibles, da ganas de levantarse e irse.La comida se volvió fea, insipida y cara, mucho para el tipo de lugar y servicio.Definitivamente lo saco de mi lista de lugares por visitar en Jacó.",7-abril-2018,1
623,g309271-d2037436,Clarita's Beach Bar & Sports Grill,4.0,"Bar, Pub, Centroamericana, Costarricense","Meters North Of Best Western Hotel 'On' Jaco Beach 300, Jaco, Garabito Municipality Costa Rica","9.620486,-84.63847","La mejor parte de este bar es que te puedes sentar en una mesa afuera en la playa con los pies en la arena. Las bebidas son decentes, si puedes encontrar una camarera. La comida es comida de pub con algunas opciones básicas de tico. Tenga cuidado de no caminar lejos de la mesa o una camarera previamente ocultos se vienen corriendo a encontrar y te dice que no puedes abandonar la mesa sin pagar. Incluso si sólo estás viendo un surfista, jugando con su perro, o hablando de 10 pies de distancia. No es un buen ambiente en general, un montón de tipos de pescadores con dudoso gringo CNN o FOX en 6 televisores en el estruendo de una vez.",30-junio-2016,2
624,g309271-d2037436,Clarita's Beach Bar & Sports Grill,4.0,"Bar, Pub, Centroamericana, Costarricense","Meters North Of Best Western Hotel 'On' Jaco Beach 300, Jaco, Garabito Municipality Costa Rica","9.620486,-84.63847","La comida era muy buena, pero demasiado caro y como una patada añadido mi dos Bloody Mary's no tenía vodka en ellos. Soy un bebedor experimentado y caminamos lejos sin el menor poco de alcohol en mí. Desde que yo ya estaba patadas en los precios de la comida y no había alcohol, lo conseguí en los dientes. 4 desayunos y 2 BM (no vodka) era de unos 41 dólares de los EE.UU., luego añadir unos 3,50 y 3,50 por impuestos para servidor al total de 47$. Pero la espera, añadir otros 4 dólares como querían 51$ por sus ""cambio"". Este lugar es casi una completa estafa excepto su comida en el desayuno era delicioso! Me puede comer en ningún otro lugar, ya que no puedo estómago estafas!",11-enero-2016,2
625,g309271-d2037436,Clarita's Beach Bar & Sports Grill,4.0,"Bar, Pub, Centroamericana, Costarricense","Meters North Of Best Western Hotel 'On' Jaco Beach 300, Jaco, Garabito Municipality Costa Rica","9.620486,-84.63847","Fuimos a cenar esta noche. El servicio era horrible. Le preguntamos a una camarera si era Siéntase y ella dijo que sí, y parecía lejos con un scowl en la cara. Luego tuvimos que pedir una camarera para tomar nuestro pedido después de que nos sentamos allí por casi 20 minutos y una vez más, conseguimos una camarera respuesta molestó cada vez. (Esto fue una camarera diferente) Nos dieron dos de nuestras tres órdenes y cuando dos personas de nuestro grupo de tres eran casi acabado de comer, pregunté dónde nuestra tercera cena era (era sopa por cierto). Sopa vino finalmente. Ninguna disculpa para esperar. Las camareras nunca llegó y nos registramos en nosotros. Cuando pregunté por hora me dijeron que otra camarera que el servicio era malo y ella se encogió y me dieron mi cuenta con un consejo construida. La comida era sosa y similar a la comida de la cafetería. Tenía la sopa, pasta con pollo y mahi mahi. También habíamos pedido una hamburguesa con patatas fritas para ir a una persona que nos quedamos en casa. hamburguesa estaba seco y patatas fritas eran super pasada. Por favor no vayan a este lugar. Hay muchos otros restaurantes en Jaco.",29-diciembre-2015,1
626,g309271-d2037436,Clarita's Beach Bar & Sports Grill,4.0,"Bar, Pub, Centroamericana, Costarricense","Meters North Of Best Western Hotel 'On' Jaco Beach 300, Jaco, Garabito Municipality Costa Rica","9.620486,-84.63847","La comida es sin duda demasiado caro y mal hechos. Dicho esto, el ambiente, la vista y hamacas para los pobres servicio (tipo de).  Eh ...",18-mayo-2015,2
627,g309271-d3842935,Marisqueria la Ostra #2,4.0,"Mariscos, Centroamericana, Costarricense","Centro Contiguo a la Heladeria El Barco, Jaco, Garabito Municipality 61101 Costa Rica","9.710358,-84.636246","El lugar es amplio, limpio. Precios relativos, para unos puede ser caro, para otros no. No tiene estacionamiento. Lo que no me gustó fue que pedimos una cosa y el mesero aunque repasó la orden, nos trajo algo diferente y no quisieron aceptar su error!...Si van a ordenar, asegurense que sea la orden correcta! Pregunten los precios antes de ingresar! Y sí, nos tocó pagar lo que no pedimos!Más",14-febrero-2021,2
628,g309271-d3842935,Marisqueria la Ostra #2,4.0,"Mariscos, Centroamericana, Costarricense","Centro Contiguo a la Heladeria El Barco, Jaco, Garabito Municipality 61101 Costa Rica","9.710358,-84.636246","Llevé a unos amigos turistas a almorzar cuando regresábamos de Jacó, el mesero mal educado(Diego) nunca se presentó, nunca saludó, a una de mis amigas le salió un pelo en el ceviche, le indicamos al mesero y no se disculpó, se lo llevó y a los 10 minutos regresó con otro ceviche lo puso en la meza sin decir una sola palabra. Nunca hubo una disculpa, o un trato amable y apenas nos levantamos de la meza corren a buscar la propina. Vergüenza dan estos lugares y sus meseros. ",13-marzo-2019,1
629,g309271-d3842935,Marisqueria la Ostra #2,4.0,"Mariscos, Centroamericana, Costarricense","Centro Contiguo a la Heladeria El Barco, Jaco, Garabito Municipality 61101 Costa Rica","9.710358,-84.636246","En realidad no sabíamos a donde ir, si queríamos comer mariscos así que entramos, primero tuvimos que esperar excesivo tiempo para la entrada y aun más para el plato fuerte, tomando en cuenta que eramos los únicos en el restaurante fue mucho tiempo, al llegar la comida fue bastante sencilla y muy incipida, por lo cual la relación calidad VS precio fue muy decepcionante... Creo que no volvere más a este sitio durante mis vacaciones! ",2-febrero-2019,1
630,g309271-d1816322,Rioasis,4.0,"Italiana, Pizzería, Internacional","Frente Alamo Rent A Car Al Lado Del Rio Jaco Centro, Jaco, Garabito Municipality 61101 Costa Rica","9.616015,-84.629776","Fuí cliente frecuente desde hace muchos años, pero hoy fue pésimo el servicio. Para traer la comida duraron más de una hora y cuarenta minutos. Y cuando le pedimos explicaciones al mesero se enojo y nos trajo la comida de mala gana.No lo recomiendo",1-enero-2019,1
631,g309271-d1816322,Rioasis,4.0,"Italiana, Pizzería, Internacional","Frente Alamo Rent A Car Al Lado Del Rio Jaco Centro, Jaco, Garabito Municipality 61101 Costa Rica","9.616015,-84.629776","Hace muchos años era de lo mejor en Jacó, ahora es malísimo! NO LO RECOMIENDO, hay milmejores pizzerías en Jaco. Esperamos 25 minutos por tres jugos naturales! En temporada baja! Atención pésima, súper mal educados los meseros, con cara de &@€; todo elservicio! Y la pizza no era la gran cosa....tardaron una hora y era lomás básico!  ",26-octubre-2015,2
632,g309271-d1816322,Rioasis,4.0,"Italiana, Pizzería, Internacional","Frente Alamo Rent A Car Al Lado Del Rio Jaco Centro, Jaco, Garabito Municipality 61101 Costa Rica","9.616015,-84.629776",Los precios altos y mala relación calidad-precio. Los nachos como entrada son demasiado caros y demasiado cursi ... los platos de marisco son también es muy cara y no vale la pena el dinero. Es mejor evitar comer platos de mariscos - quizás la pizza y platos de pasta están mejor ... no recomendaría este restaurante,9-diciembre-2015,2
633,g309271-d1816322,Rioasis,4.0,"Italiana, Pizzería, Internacional","Frente Alamo Rent A Car Al Lado Del Rio Jaco Centro, Jaco, Garabito Municipality 61101 Costa Rica","9.616015,-84.629776","Después de leer todas las críticas de muy entusiasmado, intentamos encontrar este lugar unas cuantas noches, pero no lo encontré. no estaba ubicado donde Tripadvisor mapa señaló y el lonely planet mapa nos dio un lugar distinto. Por accidente nos vimos un cartel de Rioasis que nos dijeron que se encuentra al otro lado del Best Western Hotel. Eso es lo que finalmente encontramos que, tras un largo paseo por el centro de la ciudad. acababan de abrir, así que no hubo otros huéspedes todavía. Nos sentamos abajo y mientras estábamos sentados allí, el bar estaba abierto y de repente estábamos sentados en entre una enorme pantalla con un proyector proyectando una película, un televisor jugando algo y un bar con destellos de luces y música. No es exactamente un lugar romántico para una cena.La pizza en sí era en efecto una costra delgadas, pero el incremento no fue impresionante en todos los sentidos. era comestible, pero la verdad es que no merece el título la mejor pizza, como se anuncia en todas partes. Puede que nuestras expectativas eran demasiado altas después de leer tantas grandes historias, pero no estábamos convencidos.",11-abril-2014,2
634,g309271-d13083613,Rancho Bar Tangerí,4.5,"Sudamericana, Centroamericana, Costarricense","Metros sur del Banco de Costa Rica 500 Avenida Pastor Diaz Hotel Y Villas Tangerí, Jaco, Garabito Municipality 61101 Costa Rica","9.615364,-84.63137","Durante muchos años hemos visitado el restaurante de Tangerí, precisamente por su servicio de calidad y excelente comida; sin embargo el sábado 13 de octubre 2018 visitamos el lugar, el cual se encuentra en remodelación, por loo que nos trasladaron al rancho frente al mar y la sorpresa es que los alimentos estuvieron desastrosos y sin la más mínima preocupación respecto a los platillos servidos. Es una lástima que algo que era muy bueno, se deteriore de tal forma.",16-octubre-2018,2
635,g309271-d12213482,Infierno - Wood Fired Pizzeria & Grill,4.0,"Italiana, Pizzería","Avenida Pastor Diaz Centro comercial il Galeone, planta baja, Jaco, Garabito Municipality 61101 Costa Rica","9.614846,-84.62829","El peor servicio al cliente, lastima por que el lugar se veía bastante bien, ubicación perfecta sobre la carretera principal de Jaco, pero nos fue tan fácil como cruzar la calle y visitar el restaurante del frente!!! No lo recomendamos!!! Pésima actitud del personal, ojo no había nadie en el lugar!!! ",4-enero-2021,1
636,g309271-d12213482,Infierno - Wood Fired Pizzeria & Grill,4.0,"Italiana, Pizzería","Avenida Pastor Diaz Centro comercial il Galeone, planta baja, Jaco, Garabito Municipality 61101 Costa Rica","9.614846,-84.62829","Todo preparado al momento, masa preparada 16 horas antes. Hay que pedir en la barra y recoger tu comida, en este hay ciertas extras como las hierbas y el picante, aceites......Espagueti boloñesa excelente y las pizzas muy bien logradas. Lugar pequeño y fresco. Amigables con los niños. ",2-febrero-2020,5
637,g309271-d12213482,Infierno - Wood Fired Pizzeria & Grill,4.0,"Italiana, Pizzería","Avenida Pastor Diaz Centro comercial il Galeone, planta baja, Jaco, Garabito Municipality 61101 Costa Rica","9.614846,-84.62829",Puedes diseñar tu pizza eligiendo tu mismo los ingredientes. Las pizzas son de masa fina y se cuecen en sólo 90 segundos! El personal fue muy atento y amable. Fuimos al mediodía y nos incluyeron la bebida: una limonada riquísima.Buen lugar y buenas pizzas!,21-agosto-2017,5
638,g309271-d12213482,Infierno - Wood Fired Pizzeria & Grill,4.0,"Italiana, Pizzería","Avenida Pastor Diaz Centro comercial il Galeone, planta baja, Jaco, Garabito Municipality 61101 Costa Rica","9.614846,-84.62829","$20 USD para 2 pizzas y 2 coca-cola está bien. . .Si su pizza topping en realidad tiene (la nuestra tenía apenas alguna y nuestro fabricante pizza literalmente al dumping en el medio).La coca cola desde la mezcla post grifo estaba plana.La pizza era encantadora y crujiente en el perímetro, pero genuinamente pasada y finas en el medio.Mucho mejores opciones en la ciudad.",16-abril-2017,2
639,g309271-d2296904,Wahoos Bar ^ Restaurant,4.5,"Mariscos, Sudamericana, Centroamericana, Costarricense","Across street from Beatle Bar jaco main St, Jaco, Garabito Municipality Costa Rica","9.618,-84.632164","Petos siempre fue uno de nuestros favoritos en Jaco. Pero, ya que la ciudad crece y las oportunidades vienen, las cosas cambian. Ahora es un bar de deportes con un restaurante. La camarera no hablaba inglés, lo que las chicas no siempre antes. La comida es bueno.",10-mayo-2016,3
