ID,Nombre,Calificación,Direccion,Tipo_Comida,Comentario,Calificacion_Comentario
"9.9774,-84.83272",Restaurante Chung San,4.0,"Avenida 1, entre calles 1 y 3 Centro comercial Momentum, Pinares de Curridabat, Puntarenas 60101 Costa Rica","China, Asiática","Después de muchos años de ausencia porque no estoy viviendo en Costa Rica, volví a cenar en este restaurante y la sorpresa fue muy agradable. El lugar atractivo moderno y muy amplio menú y platos exóticos. conocía casi desde su inauguración y el esfuerzo valió la pena. Ahora aquellos que han tomado el relevo, se han propuesto para mantener la calidad de su comida. Si vas a Puntarenas, este restaurante, llenará sus expectativas de comida china. Muy recomendable.",4
"9.9774,-84.83272",Restaurante Chung San,4.0,"Avenida 1, entre calles 1 y 3 Centro comercial Momentum, Pinares de Curridabat, Puntarenas 60101 Costa Rica","China, Asiática","Hemos estado aquí cuatro veces y la comida ha respetado siempre nuestras expectatives. El servicio también es bueno y el tiempo de espera es mínimo. El ambiente es agradable, el restaurante dispone de aire acondicionado y los precios son aceptables para la calidad de la comida. Un fantástico lugar en general.",4
"9.9774,-84.83272",Restaurante Chung San,4.0,"Avenida 1, entre calles 1 y 3 Centro comercial Momentum, Pinares de Curridabat, Puntarenas 60101 Costa Rica","China, Asiática","No está mal para China en Costa Rica. La mejor relación calidad-precio son las comidas para 2, 3, 4 personas, etc. ... tardamos un poco a la salida pero era bastante. bueno. Aunque. no aconsejaría pidiendo los calamares que no era muy bueno; sin embargo comimos todo.",3
"9.9774,-84.83272",Restaurante Chung San,4.0,"Avenida 1, entre calles 1 y 3 Centro comercial Momentum, Pinares de Curridabat, Puntarenas 60101 Costa Rica","China, Asiática","Siempre que sea posible mi marido y yo comimos aquí o pedir con antelación y tomar algo ""ir"". Vivimos en una zona remota y cuando pase por Puntarenas en el camino de la casa de ferry o SJO es un regalo cuando paramos y tienen la oportunidad de disfrutar una comida sistemáticamente, muy fresco y sabroso. Yo siempre pedir un plato de fideos sin la salsa y mis pedidos de marido un plato lleno de salsas que no son demasiado pesados o cargadas con condimentos. Tienen sugirió incluso empaquetar las salsas separada de los fideos dado que tenemos un viaje de 3 horas hasta llegar a nuestra casa que marcó una gran diferencia en la mesa. El restaurante es grande y abierta, muy limpio y el personal es muy amable y el servicio es excelente. La comida china en CR es diferente de lo que yo estaba acostumbrado en los Estados Unidos, pero ahora que he aprendido las diferencias y aman lo preparan aquí puedo decir sin duda que es uno de mis restaurantes chinos favoritos de tiempo.",5
"9.9774,-84.83272",Restaurante Chung San,4.0,"Avenida 1, entre calles 1 y 3 Centro comercial Momentum, Pinares de Curridabat, Puntarenas 60101 Costa Rica","China, Asiática","Mi familia y yo hemos estado aquí por más de 10 años! La comida y el servicio es consistentemente estupendo! Nos encantan y organizar excursiones por tener la casa Sopa China, no es su sopa de caída de huevo de normalito. El filete es muy bueno y muy sensible. Las porciones son enormes! traer un appitite!!",5
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Lugar limpio, buena comida, buenos precios, personal súper amable.Llevábamos algo que necesitábamos calentar y hasta nos lo sirvieron decorado.",5
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Paramos de casualidad de camino a Quepos, aunque unos km antes vas encontrando algunos carteles que lo anuncian. Los casados que tomamos y los juguitos naturales, riquisimos! Todo bien cocinado, buenas raciones y a buen precio. Merece una parada si pasas por la puerta.",5
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Nos detuvimos dos veces en Soda y el restaurante El Podio de camino a Dominical y una semana más tarde, de regreso. En nuestras dos visitas tuvimos casados, burritos y tacos de pescado. Todo estuvo delicioso. El servicio fue excelente y el propietario incluso nos recordaba de nuestra primera visita. Desearía haber escrito mi reseña en español, pero recomiendo este refresco. Muy rico",5
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Buena soda típica, buena, barata y fresca comida costarricense. El personal es amable. Recomiendo el taco o casado.",5
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Nos detuvimos para un desayuno rápido en nuestro camino a Manuel Antonio desde Los Sueños. . . El servicio fue excelente, el lugar es muy limpio y encantador, la comida era deliciosa y muy barata. ¡Altamente recomendado!",5
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Nos encantó este lugar tanto que vinieron aquí dos veces! Propiedad de un esposo y esposa, muy dulce, que está muy orgullosa de su establecimiento. Desayuno (Dos entrantes, dos lados de queso (fritos y natural, conseguir el frito), café y un batido por 8, 000 colones! Los niños que estábamos siendo grasa, platos combinados, comienza en 2 000 colones. Cena para dos era 6, 700 colones. Recomiendo el pollo casados. No hay cargo por servicio. La comida estaba recién hechos y más sabroso de todos los restaurantes caros que probamos en la localidades turísticas a sólo 3 km de distancia.",5
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Tenía una increíble almuerzo aquí después de un tour con visitas rancho discovery. Absolutamente delicioso Taco, mi novio tuvo el burrito, que también era muy bueno! Fue el más barato y sin duda una de las mejores comidas que he tenido, en Costa Rica. También el personal es muy amable y el hotel estaba muy limpio y bonito lugar.",5
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Nos acercamos a la hora del almuerzo, la camarera fue muy amable y atento. Éramos los únicos en el restaurante y, mientras que nuestra comida tomó un tiempo, llegó por la mesa para dejarnos saber que estaba llevando más tiempo porque estaban haciendo la comida fresca y valió la pena la espera. Los precios son muy razonables, pagamos unos 25 dólares para tres de nosotros. El menú para el almuerzo es pequeña y tenía el típico ""casado"" plato, hamburguesa, burrito, tacos, pescado, arroz y un par de pasta opciones. También están abiertos para el desayuno.",4
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Soda costarricense típico pero la comida era excepcionalmente buena y vale la pena la espera. Era obvio que no pre-hechos, pero fue preparado a la orden. estafador pescado de casado fue el especial del día y estaba realmente delicioso y bien presentado. Excelentes batidos, muy buen café y gente muy amable. Por desgracia sólo abierto para desayuno y almuerzo. Probablemente mi lugar favorito frecuente para picar o comer. Gracias Harold , Sylvia y Yerlin!",4
"9.572326,-84.55597",Soda y restaurante El Podio,5.0,"Jaco, Quebrada Amarilla Ruta 34,, Puntarenas 60101 Costa Rica","Centroamericana, Café, Fuente de soda, Costarricense","Este es un pequeño y lindo y pequeño restaurante :) Sucomida es genialme encanta su desayunoSu Gallo Pinto es buena, pero si vas allí tienes que pedir su de huevo de tomates secadosLa chica que trabaja allí es muy agradable",5
"8.7554,-83.3682",El Mirador Osa,5.0,"Los Mogos, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","Nos alojamos en el Mirador durante varios días y comimos en el restaurante un par de veces (además de nuestros desayunos incluidos). No vi un menú expansivo, pero la calidad de la comida era muy buena. Hay WiFi decente. El personal era amable y eficiente. La vista desde la cubierta cubierta es fantástica, y hay un ""desfile"" continuo de coloridas aves tropicales para observar mientras comes (incluidos el tucán y el guacamayo). Si no es hora de comer, todavía hay un bar y esa vista! Tuvimos un par de deliciosos slushies durante nuestra estancia.",5
"8.7554,-83.3682",El Mirador Osa,5.0,"Los Mogos, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","Muy buenas comidas y simple, con una excepcional vista y algunos tucanes en los árboles en frente de usted para saludarle.El personal es muy amable. Nos detuvimos allí dos veces, en nuestro camino de Cabo matapalo y salir.",5
"8.7554,-83.3682",El Mirador Osa,5.0,"Los Mogos, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","Para una comida sencilla con una vista impresionante parada en el Mirador de Osa para un descanso reparador. La comida es sencilla pero bien preparada, cortésmente sirve y está bastante bien de precio. Tuvimos un par de sándwiches de tocino con patatas fritas y refrescos de sandía y melón. El lugar está perfectamente limpio y la comida te lleva un tiempo para venir a la mesa porque te hacen todo lo justo allí en el lugar. No apurarse observando los monos juegan en los árboles es parte de la diversión.",5
"8.7554,-83.3682",El Mirador Osa,5.0,"Los Mogos, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","Vimos este lugar hermoso en nuestro camino a Puerto Jiménez. Está a unos 30 minutos de la salida de rt 2 a Chacarita de camino a PJ. se asienta sobre un cerro que le da una vista hacia el Golfo Dulce en un lado y una vista de una exuberante valle al otro lado. No hicimos parada en nuestro camino, pero cuando nos íbamos recordaba el lugar así que nos detuvimos para café. Era muy limpio y acogedor. tuvimos una gran café y la mejor tarta casera de chocolate que hemos tenido. Nos lo hemos comido pero estábamos entre comidas. El menú extenso. son un pequeño hotel con una piscina también, pero no se puede ver por la carretera. Los dueños fueron muy amables y los maridos inglés es perfecto. Ojalá pudiera decir más, pero si necesitas una parada en el camino a o de la Osa, poner esto en su lista!",5
"8.7554,-83.3682",El Mirador Osa,5.0,"Los Mogos, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","Cenamos en el Mirador Osa varias veces durante una 6 noches de estancia en Suital Lodge. El Mirador Osa está situado en quizás el punto más alto sobre el Golfo Dulce junto a la carretera entre Chacarita y Rincón, y la vista (especialmente en el área de comedor arriba) es bastante agradable. La comida estaba bien preparado y a un precio razonable, y el servicio fue muy amable.También hay habitaciones (con aire acondicionado) disponibles para los huéspedes.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Terrible experiencia! Duraron 40 minutos en servirme un ceviche horrible, dulce, incomible y caro (al igual que los patacones que lo acompañaban, horribles!!). No gasten su tiempo ni su dinero en este lugar.",2
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Lugar sencillo de comida espectacular, totalmente recomendado. Lugar abierto bonita vista. Atención excelente",5
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","De los mejores restaurantes de Puntarenas, con un ambiente agradable y cercano a la punta del paseo de los turistas donde podrán ver hermosos atardeceres y sentir la brisa del mar. Excelentes cocteles y cortes de carne, también los mariscos son frescos y una excelente elección.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Lq comida y la atención me agradó, se sale un poco del esquema del puerto ya que un pescado entero con patacones vale 7500 mas impuestos, en otros lugares ahi mismo anda alrededor de 5000. Recordemos que en todo lugar deben darte la carta con los impuestos incluidos de los platos, tenemos leyes que regulan eso...",2
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Comida diferente y excelente, buena atención, lugar frente al mar. Delicioso ceviche y las salsas que preparan para los mariscos. En fin súper recomendado!!",5
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Excelente comida, precio moderado muy aceptable por lo que recibes. Buen ambiente y bien ubicado. Es sí, esta última vez el servicio fue muy lento (cerca de 30 min o algo más para recibir la comida), pero al fin de  cuentas vale la pena. Recomendado.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Es un restaurante relativamente pequeño, pero ofrecen comida de muy buena calidad y una pequeña selección de cervezas artesanales para acompañarla. Lo visito a menudo y siempre es delicioso.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión",Sin caer en mediocridad apenas salva la calificación. Cumple pero veo mucha área de mejora. La atención del mozo muy buena y honesta. Deseo de corazón que hagan un esfuerzo por llegar a 4 o 5 estrellas. Precio aceptable.,3
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","El servicio al cliente sin duda deberia mejorar, pero la comida es delicioso y por eso me encanta comer aqui!",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Este restaurante está en el Barrio El Carmen, 100 mts antes de llegar al Faro. La comida es muy rica y con buena presentación. Con los ceviches se puede hacer la combinación de mariscos que quiera comer.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Queda al puro final del paseo de los turistas, el lugar no es el más bonito, duran en traerte la comida, pero la comida está buena. El ceviche de pescado está fresco solo que personalmente no me gusta que le pongan ginger ale porque sabe un poco dulce, pero estaba bien. El pescado frito muy bueno y lo mejor fueron los patacones. Venden cerveza artesanal !! Están buenas !!",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Frente al mar, buena comida y buen servicio. En un lugar esquinero con apenas para una cena con una persona agradable.",3
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión",gran variedad de platos a pesar de las pequeñas dimensiones del lugar. Excelente la atención y buena predisposición del personal.,5
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","siempre que vamos al puerto comemos en este lugar, la comida es de lo  mejor, la atención muy esmerada",5
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Es un lugar muy agradable, preferiblemente ir en la noche porque durante el dia le pega directo el sol, el menu es bastante bueno y el local es céntrico , y siempre tienen buena musica excepto cuando traen musica en vivo porque siempre esta altiiiisima entonces no es buen lugar si uno solo quiere conversar . El servicio no es muy bueno pero la vista a la playa y al paseo es muy bonita y llega toda la brisa del mar. Muy buenos Precios. Los wraps recomendados y el ceviche. ",3
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Visite el restaurante con mi novia dos veces, en la noche y medio día en donde la atención fue rápida, comida rica y buen precio.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Para mí, uno de los mejores restaurantes en Puntarenas, todo es delicioso, el ceviche es super fresco, casi preparado al momento, por eso tardan bastante al servirlo, así que la recomendación es, que lo pidan desde el momento que llegan al restaurante...La atención es muy buena. Buen provecho! ",5
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","La comida menos q normal, sin sabor y simple nada del otro mundo para lo q cobran, sirvieron un arroz antes de un ceviche, Osea totalmente fuera de lugar, y además la cajera pide que le cancelen con visa y no con master card, supongo le cobran más comisión , primera y ultima no lo recomiendo.....",1
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Mi esposa y yo nos animamos a ir a este lugar, algo que si me parece privilegiado es la ubicación, mas con la brisa marina y su vista. La comida es buena en relación a otros restaurantes de la zona, se sale un poco del esquema de restaurantes en Puntarenas.Lo único que si nos pareció un poco mal fue el servicio, no lo decimos por el trato de los saloneros que la verdad el muchacho que nos atendió lo hizo de muy buena manera, el día que fuimos estaba bastante lleno y es ahí donde estuvo el problema ya que tuvimos que esperar mas de 40 minutos para que nos llevaran la comida y a la hora que llevaron, no llevaron los 2 platos al mismo tiempo por lo cual tuvimos que esperar un tiempo adicional por el plato de mi esposa lo cual debatió si empezaba a comer o esperaba a que llegara la comida de ella pero para lo cual seguramente mi cena se habría enfriado. Esto sucedió el 14 de febrero y con carnavales en la ciudad deberían prever estas situaciones y tener mas personal para evitar atrasos y que clientes se les vayan como note con algunos. También es importante que tomen en cuenta que a la hora de servir en una mesa es bueno que se sirvan los platos al mismo tiempo.Con esto no digo que el lugar sea malo, mas bien es bueno y bonito y solo que se cuide esto para que sean mejores.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Nunca había ido y la verdad nos sorprendió, muy buenos precios,la comida deliciosa y además un excelente servicio, adicional a esto la ubicación es ideal, casi frente al mar, lo cual lo hace un lugar muy fresco.Lo recomiendo",5
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","En el centro de Puntarenas ,tienen una de las mejores comidas de Puntarenas , buena atención y cocteles de lo mejor.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión",Este es un restaurante del tamaño de una calle frente al paseo marítimo. El personal es muy cortés y servicial a la hora de conseguir su comida rápidamente mientras intenta llegar al ferry. Teníamos el pescado Casado y estaba muy sabroso. Se sirve licor. El único inconveniente es que estás prácticamente en la calle y hay mucho tráfico en el ferry.,4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","No gastes tu dinero allí. Mal servicio, el baño de mujeres estaba muy sucio y la sopa de mi marido tenía un pelo negro.",1
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","La comida y el servicio fue bueno. El lugar estaba ocupado y las mesas estaban llenas. solo tenía dos servidores pero se manejaba bien. El coctial de gambas era delicioso, así como el pescado en salsa blanca. Excelente microbrew y cerca del paseo marítimo.",5
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión",Convenientemente ubicado a 5 minutos a pie del ferry. El personal es muy amable y agradable. Me enamoré en su batido de fresa y pollo en salsa de mora.,5
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Aunque hay mejores restaurantes en Puntarenas, Manglamar es una buena opción. Está situado a una manzana de la playa y con vistas al océano (si puedes conseguir una de las mesas de la esquina de la calle) y al cruzar la calle del complejo de la pileta de natación. La comida está bien y bien presentado. Tanto el ceviche y el arroz con mariscos eran algo ligero en el marisco (gambas, pulpos, almejas) con más peces. El filete de pescado era bueno y las costillas eran sabrosos aunque algo seco.",3
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión",Que vale la pena ir allí para lanzar. Especialmente para un ceviche o ternera con salsa de blackberry. Me gusta mejor que los que están situados en la zona de lleno.,4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","fajitas eran buenas y así eran las piñas coladas y mojitos. El servicio es bueno. Un poco oscuro en las noches, te sugeriría ir justo al atardecer o antes. Justo al lado del faro en la punta de Puntarenas.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","La comida era muy buena, y el precio era muy razonable. las porciones son grandes y el personal agradable. Teníamos arroz schrimps y mezclada con un plato de mariscos. Los dos grandes porciones.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Este restaurante fue una agradable sorpresa. Buena comida, precios razonables y una bonita vista de la bahía. Alegre, fresco y relajante. Teníamos el filete Pescado Lucifer y aire arroz Camarades; ambos eran abundantes y deliciosos. Las patatas fritas y salsa de plátano que fuera como un aperitivo. Sin duda merece la pena una visita.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Buena comida, buena ubicación al final del Paseo de los turistas, al otro lado de la calle del Balneario un viento lillte.",4
"9.975761,-84.84979",Manglamar,4.0,"La Punta 17, Puntarenas 60101 Costa Rica","Latina, Mariscos, Española, Fusión","Si quieres disfrutar de un almuerzo en familia o cena con su signigicant otros, entonces éste es el lugar ideal para disfrutar de una buena comida con una cerveza o vino.",4
"9.976882,-84.83358",Café y Creperia Jota,5.0,"Calle 3 Francisco Paulo, Puntarenas 60101 Costa Rica",Café,"Es el mejor lugar para un café en Puntarenas. El emparedado de pollo mostaza miel es muy bueno. Viene con ensalada de lechuga y tómate. Muy buena atención,  aseado y muy céntrico. Altamente recomendado",5
"9.976882,-84.83358",Café y Creperia Jota,5.0,"Calle 3 Francisco Paulo, Puntarenas 60101 Costa Rica",Café,"Un lugar para visitar con la familia, comer rico y sumamente accesible. Cerca del centro, cuenta con aire acondicionado y lo mejor cuenta con pajillas biodegradables. El personal es super amable",5
"9.976882,-84.83358",Café y Creperia Jota,5.0,"Calle 3 Francisco Paulo, Puntarenas 60101 Costa Rica",Café,"Muy buen  café , crepas muy ricas! El personal es muy amable y el lugar muy limpio ,excelente atención.",5
"9.976882,-84.83358",Café y Creperia Jota,5.0,"Calle 3 Francisco Paulo, Puntarenas 60101 Costa Rica",Café,"Gran lugar local para tomar un café o crepe. Limpio, amigable y delicioso. Parecía un lugar bien dirigido.",5
"9.976882,-84.83358",Café y Creperia Jota,5.0,"Calle 3 Francisco Paulo, Puntarenas 60101 Costa Rica",Café,"Excelente capuchino y crepes. Pequeña cafetería, bellamente decorada y muy limpia. Buena gente hablando muy bien inglés. Una joya cerca del puerto de cruceros.",5
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","Ayer visitamos ese restaurante y nos cobraron un ojo de la cara no lo recomiendo para nada, además con preferencia a los extranjeros  ayer perdieron a varios clientes por los precios tan elevados es un abuso 😡😤",1
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","Una estafa, me ofrecieron un pulpo “grandecito” me dijeron pero Nunca me indicaron peso para entender que era grandecito, en cualquier restaurante respetado se sabe que una porción de proteína ronda los 200g, pero en este lugar grandecito ronda 1200g y para mi hija 700g, a todas luces una estafa, 89.000 por 3 platos? Interesante, lo bueno es que lo hacen solo una vez por cliente, están completamente fuera de mi lista de recomendaciones, no me puedo imaginar lo que le hacen a los extranjeros.",1
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","Decidimos pasar la mitad del día por el Paseo de los Turistas en Puntarenas y buscamos un lugar para almorzar. Tomé como referencia las mismas calificaciones de esta plataforma y probamos un ceviche, un lomito y un filete de pescado empanizado. Toda la comida estaba bastante bien, el ceviche fresco (los patacones demasiado tostados), el lomito y el filete también aunque sus acompañamientos pudieron estar un poco mejor. El lugar es totalmente abierto y la ventilación junto con la brisa del día, eran perfectos.",3
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","Un comercio que no facilita el sanitario a un cliente, nunca podría merecer una uena opinión al respecto. Además, la calidad precio no es la mejor de la zona. La comida estaba fría y los ingredientes no eran frescos.",1
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","Tiene una buena ubicación. Está frente al mar. Debes parquear en la calle. El lugar es agradable. Menú variado. Los precios están de acuerdo a la zona turística, podrían parecer caros. La relación calidad precio está bien.",4
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","El Restaurante era muy bueno, el ambiente también la comida estaba buena, duraron un poco trayendo la comida pero valió la pena, el servicio bastante bueno y habían muchas opciones además de mariscos, los precios... si entraban un poco elevados, igualmente, fue un buen lugar para comer con mi familia :)",4
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","El restaurante tiene un ambiente muy agradable, es muy tranquilo y muy familiar.Tiene buena ubicación.El personal muy atento, de eso no hay duda.Lamentablemente los precios son muy altos para la calidad y frescura que ofrecen.La sopa de mariscos estaba muy salada, pero lo que mas me decepcionó fue la mariscada al estilo Jorón. En Facebook vi fotos de la mariscada y no se parecía para nada a la mía.Me colocaron solamente 2 camarones jumbos y no estaban para nada frescos, tenia una textura pastosa, suave, las almejas llenas de arena, y el resto era un picadillo de calamar y mini camarones. Lo mas extraño era que la comida no estaba ni caliente. Venia como guarnición arroz y vegetales. El arroz estaba muy duro, pero los vegetales si estaban bien preparados.Creo que no tuve tanta suerte como otras personas.Seguro cambiaron al cocinero o algo sucedió.No lo recomendaría ni tampoco volvería.Encontré otro lugar a 15 minutos y la comida estaba deliciosa.",2
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","Aunque los precios son un poco elevados, el sabor de la comida es muy bueno. La atención también es muy buena. Se los recomiendo",5
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","Delicioso!! Fue una cena realmente deliciosa!! El servicio muy agradable y cordial, el lugar es encantador y la calidad A1 😉Súper recomendable!!!",5
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","Duraron 35min en traer los ceviches solo por que los pedí con patacones.La calidad de los ceviches es menor del promedio, les faltaba limon y muy pequeños para el precio.La atención es buena, lastima la calidad no es igual",3
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense",Ambiente. Familiar y relajado. Frente al paseo de los turistas. Presentación. Las mesas adecuadamente presentadas. Lugar limpio y rápida y cordial atención. Precios. Adecuados para la zona y proporcionales a la calidad. Porción. Abundante. Sabrosa. Buen sabor y calidad de los ingredientes. Servicio. Agradable y rápido. Sabor. Muy bueno. Volvería. Es una excelente opción para venir solo o en familia a comer al puerto. ,5
"9.974908,-84.84352",Restaurante El Joron,3.5,"Avenida 4 Calle 25 Esquina., Puntarenas 60101 Costa Rica","Mariscos, Sudamericana, Costarricense","No voy a comentar de la comida, sino del uso innecesario de plástico. Los cubiertos que le entregan a cada cliente vienen en una bolsa plástica, además, a todos se les da pajilla plástica. Está en zona costera, con amplia problemática de basura en el mar, y aún no se toma conciencia de esto. Hagamos frente todos juntos a esta problemática empezando por los negocios! ",3
